Key,EstGrp,Size,SchRtg,Unit,FldMhu
BU-2:1500,BU,2,1500,EA,4.199999999999999
BU-2:2500,BU,2,2500,EA,4.800000000000001
BU-2:300,BU,2,300,EA,0.8
BU-2:600,BU,2,600,EA,0.9
BU-2:900,BU,2,900,EA,1
BU-20,BU,20,,EA,27.6
BU-20:150,BU,20,150,EA,27.599999999999998
BU-20:1500,BU,20,1500,EA,25.799999999999997
BU-20:300,BU,20,300,EA,29.700000000000003
BU-20:600,BU,20,600,EA,33.900000000000006
BU-20:900,BU,20,900,EA,41.724
BU-24,BU,24,,EA,28.8
BU-24:150,BU,24,150,EA,28.799999999999997
BU-24:1500,BU,24,1500,EA,27
BU-24:300,BU,24,300,EA,30.900000000000002
BU-24:600,BU,24,600,EA,35.400000000000006
BU-24:900,BU,24,900,EA,43.569
BU-26,BU,26,,EA,30
BU-26:150,BU,26,150,EA,30
BU-26:1500,BU,26,1500,EA,28.200000000000003
BU-26:300,BU,26,300,EA,32.400000000000006
BU-26:600,BU,26,600,EA,36.900000000000006
BU-26:900,BU,26,900,EA,45.414
BU-28,BU,28,,EA,31.2
BU-28:150,BU,28,150,EA,31.200000000000003
BU-28:1500,BU,28,1500,EA,29.099999999999998
BU-28:300,BU,28,300,EA,33.900000000000006
BU-28:600,BU,28,600,EA,38.400000000000006
BU-28:900,BU,28,900,EA,47.262
BU-3,BU,3,,EA,0.8
BU-3.5,BU,3.5,,EA,1
BU-3.5:150,BU,3.5,150,EA,1
BU-3.5:1500,BU,3.5,1500,EA,7.5
BU-3.5:2500,BU,3.5,2500,EA,8.100000000000001
BU-3.5:300,BU,3.5,300,EA,1.2
BU-3.5:600,BU,3.5,600,EA,1.3
BU-3.5:900,BU,3.5,900,EA,14.700000000000001
BU-3:150,BU,3,150,EA,0.8
BU-3:1500,BU,3,1500,EA,6.300000000000001
BU-3:2500,BU,3,2500,EA,7.199999999999999
BU-3:300,BU,3,300,EA,0.9
BU-3:600,BU,3,600,EA,1
BU-3:900,BU,3,900,EA,10.2
BU-30,BU,30,,EA,32.4
BU-30:150,BU,30,150,EA,32.400000000000006
BU-30:1500,BU,30,1500,EA,30.299999999999997
BU-30:300,BU,30,300,EA,35.099999999999994
BU-30:600,BU,30,600,EA,39.900000000000006
BU-30:900,BU,30,900,EA,49.107
BU-32,BU,32,,EA,33.6
BU-32:150,BU,32,150,EA,33.599999999999994
BU-32:1500,BU,32,1500,EA,49.5
BU-32:300,BU,32,300,EA,36.3
BU-32:600,BU,32,600,EA,41.400000000000006
BU-32:900,BU,32,900,EA,50.955
BU-34,BU,34,,EA,54
BU-34:150,BU,34,150,EA,54
BU-34:1500,BU,34,1500,EA,0
BU-34:300,BU,34,300,EA,63
BU-34:600,BU,34,600,EA,0
BU-34:900,BU,34,900,EA,0
BU-36:150,BU,36,150,EA,0
BU-36:1500,BU,36,1500,EA,0
BU-36:300,BU,36,300,EA,0
BU-36:600,BU,36,600,EA,0
BU-36:900,BU,36,900,EA,0
BU-38:150,BU,38,150,EA,0
BU-38:1500,BU,38,1500,EA,0
BU-38:300,BU,38,300,EA,0
BU-38:600,BU,38,600,EA,0
BU-38:900,BU,38,900,EA,0
BU-4,BU,4,,EA,1.2
BU-4:150,BU,4,150,EA,1.2
BU-4:1500,BU,4,1500,EA,18.299999999999997
BU-4:2500,BU,4,2500,EA,10.2
BU-4:300,BU,4,300,EA,1.4
BU-4:600,BU,4,600,EA,1.5
BU-4:900,BU,4,900,EA,13.799999999999999
BU-40:150,BU,40,150,EA,0
BU-40:1500,BU,40,1500,EA,0
BU-40:300,BU,40,300,EA,0
BU-40:600,BU,40,600,EA,0
BU-40:900,BU,40,900,EA,0
BU-42:150,BU,42,150,EA,0
BU-42:1500,BU,42,1500,EA,0
BU-42:300,BU,42,300,EA,0
BU-42:600,BU,42,600,EA,0
BU-42:900,BU,42,900,EA,0
BU-48:300,BU,48,300,EA,0
BU-5,BU,5,,EA,1.4
BU-5:150,BU,5,150,EA,1.4
BU-5:1500,BU,5,1500,EA,23.1
BU-5:2500,BU,5,2500,EA,11.399999999999999
BU-5:300,BU,5,300,EA,1.6
BU-5:600,BU,5,600,EA,1.7
BU-5:900,BU,5,900,EA,17.4
BU-54:300,BU,54,300,EA,0
BU-6,BU,6,,EA,1.5
BU-6:150,BU,6,150,EA,1.5
BU-6:1500,BU,6,1500,EA,13.200000000000001
BU-6:2500,BU,6,2500,EA,14.700000000000001
BU-6:300,BU,6,300,EA,1.7
BU-6:600,BU,6,600,EA,15.899999999999999
BU-6:900,BU,6,900,EA,19.5
BU-60:300,BU,60,300,EA,0
BU-66:150,BU,66,150,EA,0
BU-72:150,BU,72,150,EA,0
BU-8,BU,8,,EA,2.1
BU-8:150,BU,8,150,EA,2.1
BU-8:1500,BU,8,1500,EA,16.200000000000003
BU-8:2500,BU,8,2500,EA,17.4
BU-8:300,BU,8,300,EA,2.4
BU-8:600,BU,8,600,EA,22.200000000000003
BU-8:900,BU,8,900,EA,14.399999999999999
BU-84:150,BU,84,150,EA,0
BU-9,BU,9,,EA,2.5
BU-9:150,BU,9,150,EA,2.5
BW-0.125:S10,BW,0.125,S10,EA,0.7
BW-0.125:S100,BW,0.125,S100,EA,1
BW-0.125:S120,BW,0.125,S120,EA,1
BW-0.125:S140,BW,0.125,S140,EA,1
BW-0.125:S160,BW,0.125,S160,EA,1
BW-0.125:S20,BW,0.125,S20,EA,0.7
BW-0.125:S30,BW,0.125,S30,EA,0.7
BW-0.125:S40,BW,0.125,S40,EA,0.7
BW-0.125:S5,BW,0.125,S5,EA,0.7
BW-0.125:S60,BW,0.125,S60,EA,0.8
BW-0.125:S80,BW,0.125,S80,EA,0.8
BW-0.125:STD,BW,0.125,STD,EA,6
BW-0.125:XS,BW,0.125,XS,EA,0.8
BW-0.125:XXS,BW,0.125,XXS,EA,1
BW-0.25:S40,BW,0.25,S40,EA,0.7
BW-0.25:XS,BW,0.25,XS,EA,1
BW-0.375:S10,BW,0.375,S10,EA,0.7
BW-0.375:S100,BW,0.375,S100,EA,1
BW-0.375:S120,BW,0.375,S120,EA,1
BW-0.375:S140,BW,0.375,S140,EA,1
BW-0.375:S160,BW,0.375,S160,EA,1
BW-0.375:S20,BW,0.375,S20,EA,0.7
BW-0.375:S30,BW,0.375,S30,EA,0.7
BW-0.375:S40,BW,0.375,S40,EA,0.7
BW-0.375:S5,BW,0.375,S5,EA,0.7
BW-0.375:S80,BW,0.375,S80,EA,0.8
BW-0.375:STD,BW,0.375,STD,EA,6
BW-0.375:XS,BW,0.375,XS,EA,0.8
BW-0.375:XXS,BW,0.375,XXS,EA,1
BW-0.5:S10,BW,0.5,S10,EA,0.975
BW-0.5:S100,BW,0.5,S100,EA,1
BW-0.5:S120,BW,0.5,S120,EA,1.2
BW-0.5:S140,BW,0.5,S140,EA,1.2
BW-0.5:S160,BW,0.5,S160,EA,1.2
BW-0.5:S20,BW,0.5,S20,EA,1
BW-0.5:S30,BW,0.5,S30,EA,1.025
BW-0.5:S40,BW,0.5,S40,EA,1.05
BW-0.5:S5,BW,0.5,S5,EA,0.95
BW-0.5:S80,BW,0.5,S80,EA,1.1
BW-0.5:STD,BW,0.5,STD,EA,1.05
BW-0.5:XS,BW,0.5,XS,EA,1.1
BW-0.5:XXS,BW,0.5,XXS,EA,1.5
BW-0.75:S10,BW,0.75,S10,EA,1.025
BW-0.75:S100,BW,0.75,S100,EA,1.22
BW-0.75:S120,BW,0.75,S120,EA,1.25
BW-0.75:S140,BW,0.75,S140,EA,1.28
BW-0.75:S160,BW,0.75,S160,EA,1.3
BW-0.75:S20,BW,0.75,S20,EA,1.05
BW-0.75:S30,BW,0.75,S30,EA,1.075
BW-0.75:S40,BW,0.75,S40,EA,1.1
BW-0.75:S5,BW,0.75,S5,EA,1
BW-0.75:S80,BW,0.75,S80,EA,1.2
BW-0.75:STD,BW,0.75,STD,EA,1.1
BW-0.75:XS,BW,0.75,XS,EA,1.2
BW-0.75:XXS,BW,0.75,XXS,EA,1.55
BW-1.25:S10,BW,1.25,S10,EA,1.225
BW-1.25:S100,BW,1.25,S100,EA,1.425
BW-1.25:S120,BW,1.25,S120,EA,1.45
BW-1.25:S140,BW,1.25,S140,EA,1.475
BW-1.25:S160,BW,1.25,S160,EA,1.1
BW-1.25:S20,BW,1.25,S20,EA,1.25
BW-1.25:S30,BW,1.25,S30,EA,1.275
BW-1.25:S40,BW,1.25,S40,EA,0.8
BW-1.25:S5,BW,1.25,S5,EA,1.2
BW-1.25:S80,BW,1.25,S80,EA,0.8
BW-1.25:STD,BW,1.25,STD,EA,0.8
BW-1.25:XS,BW,1.25,XS,EA,0.8
BW-1.25:XXS,BW,1.25,XXS,EA,1.8
BW-1.5:S10,BW,1.5,S10,EA,1.225
BW-1.5:S100,BW,1.5,S100,EA,1.525
BW-1.5:S120,BW,1.5,S120,EA,1.55
BW-1.5:S140,BW,1.5,S140,EA,1.575
BW-1.5:S160,BW,1.5,S160,EA,1.3
BW-1.5:S20,BW,1.5,S20,EA,1.25
BW-1.5:S30,BW,1.5,S30,EA,1.275
BW-1.5:S40,BW,1.5,S40,EA,0.8
BW-1.5:S5,BW,1.5,S5,EA,1.2
BW-1.5:S60,BW,1.5,S60,EA,1.4
BW-1.5:S80,BW,1.5,S80,EA,0.9
BW-1.5:STD,BW,1.5,STD,EA,0.8
BW-1.5:XS,BW,1.5,XS,EA,0.9
BW-1.5:XXS,BW,1.5,XXS,EA,2
BW-1:S10,BW,1,S10,EA,1.125
BW-1:S100,BW,1,S100,EA,1.33
BW-1:S120,BW,1,S120,EA,1.35
BW-1:S140,BW,1,S140,EA,1.38
BW-1:S160,BW,1,S160,EA,1
BW-1:S20,BW,1,S20,EA,1.15
BW-1:S30,BW,1,S30,EA,1.175
BW-1:S40,BW,1,S40,EA,0.7
BW-1:S5,BW,1,S5,EA,1.1
BW-1:S80,BW,1,S80,EA,0.8
BW-1:STD,BW,1,STD,EA,0.7
BW-1:XS,BW,1,XS,EA,0.8
BW-1:XXS,BW,1,XXS,EA,1.7
"BW-10:1.22"" WT",BW,10,"1.22"" WT",EA,28.46
"BW-10:1.25"" WT",BW,10,"1.25"" WT",EA,13.5
"BW-10:1.50"" WT",BW,10,"1.50"" WT",EA,16.2
"BW-10:1.75"" WT",BW,10,"1.75"" WT",EA,20.1
"BW-10:2.00"" WT",BW,10,"2.00"" WT",EA,23.2
"BW-10:2.25"" WT",BW,10,"2.25"" WT",EA,27.3
"BW-10:2.50"" WT",BW,10,"2.50"" WT",EA,32.1
"BW-10:2.75"" WT",BW,10,"2.75"" WT",EA,36.7
"BW-10:3.0"" WT",BW,10,"3.0"" WT",EA,42.1
BW-10:S10,BW,10,S10,EA,3.2
BW-10:S100,BW,10,S100,EA,6.8
BW-10:S120,BW,10,S120,EA,9.4
BW-10:S140,BW,10,S140,EA,11.4
BW-10:S160,BW,10,S160,EA,13.1
BW-10:S20,BW,10,S20,EA,3.1
BW-10:S30,BW,10,S30,EA,3.1
BW-10:S40,BW,10,S40,EA,3.1
BW-10:S5,BW,10,S5,EA,3.1
BW-10:S60,BW,10,S60,EA,4
BW-10:S80,BW,10,S80,EA,5.1
BW-10:STD,BW,10,STD,EA,3.1
BW-10:XS,BW,10,XS,EA,4
BW-10:XXS,BW,10,XXS,EA,11.4
"BW-12:1.2"" WT",BW,12,"1.2"" WT",EA,24.18
"BW-12:1.25"" WT",BW,12,"1.25"" WT",EA,26.23
"BW-12:1.50"" WT",BW,12,"1.50"" WT",EA,19.6
"BW-12:1.625"" WT",BW,12,"1.625"" WT",EA,44.33
"BW-12:1.75"" WT",BW,12,"1.75"" WT",EA,23.2
"BW-12:2.00"" WT",BW,12,"2.00"" WT",EA,27.4
"BW-12:2.25"" WT",BW,12,"2.25"" WT",EA,32.6
"BW-12:2.50"" WT",BW,12,"2.50"" WT",EA,37.5
"BW-12:2.75"" WT",BW,12,"2.75"" WT",EA,42.8
"BW-12:3.00"" WT",BW,12,"3.00"" WT",EA,49.1
"BW-12:3.25"" WT",BW,12,"3.25"" WT",EA,55.3
"BW-12:3.50"" WT",BW,12,"3.50"" WT",EA,63.1
BW-12:S10,BW,12,S10,EA,4.1
BW-12:S100,BW,12,S100,EA,9.9
BW-12:S120,BW,12,S120,EA,12.2
BW-12:S140,BW,12,S140,EA,15.3
BW-12:S160,BW,12,S160,EA,17.9
BW-12:S20,BW,12,S20,EA,3.6
BW-12:S30,BW,12,S30,EA,3.6
BW-12:S40,BW,12,S40,EA,4.1
BW-12:S5,BW,12,S5,EA,4
BW-12:S60,BW,12,S60,EA,5.2
BW-12:S80,BW,12,S80,EA,6.6
BW-12:STD,BW,12,STD,EA,3.6
BW-12:XS,BW,12,XS,EA,4.7
BW-12:XXS,BW,12,XXS,EA,12.2
"BW-14:1.50"" WT",BW,14,"1.50"" WT",EA,23.5
"BW-14:1.75"" WT",BW,14,"1.75"" WT",EA,26.6
"BW-14:2.00"" WT",BW,14,"2.00"" WT",EA,31.2
"BW-14:2.25"" WT",BW,14,"2.25"" WT",EA,36.5
"BW-14:2.50"" WT",BW,14,"2.50"" WT",EA,43.1
"BW-14:2.75"" WT",BW,14,"2.75"" WT",EA,48.9
"BW-14:3.00"" WT",BW,14,"3.00"" WT",EA,55.5
"BW-14:3.25"" WT",BW,14,"3.25"" WT",EA,62.9
"BW-14:3.50"" WT",BW,14,"3.50"" WT",EA,71.3
"BW-14:3.75"" WT",BW,14,"3.75"" WT",EA,81.2
"BW-14:4.00"" WT",BW,14,"4.00"" WT",EA,91.1
BW-14:S10,BW,14,S10,EA,4.8
BW-14:S100,BW,14,S100,EA,13.2
BW-14:S120,BW,14,S120,EA,16.2
BW-14:S140,BW,14,S140,EA,19.2
BW-14:S160,BW,14,S160,EA,22.7
BW-14:S20,BW,14,S20,EA,4.3
BW-14:S30,BW,14,S30,EA,4.3
BW-14:S40,BW,14,S40,EA,5
BW-14:S5,BW,14,S5,EA,4.7
BW-14:S60,BW,14,S60,EA,6.8
BW-14:S80,BW,14,S80,EA,9.6
BW-14:STD,BW,14,STD,EA,4.3
BW-14:XS,BW,14,XS,EA,5.7
BW-14:XXS,BW,14,XXS,EA,35.4
"BW-16:1.75"" WT",BW,16,"1.75"" WT",EA,29.9
"BW-16:2"" WT",BW,16,"2"" WT",EA,35.6
"BW-16:2.25"" WT",BW,16,"2.25"" WT",EA,41.5
"BW-16:2.50"" WT",BW,16,"2.50"" WT",EA,49.7
"BW-16:2.75"" WT",BW,16,"2.75"" WT",EA,56.3
"BW-16:3.00"" WT",BW,16,"3.00"" WT",EA,64.7
"BW-16:3.25"" WT",BW,16,"3.25"" WT",EA,72.9
"BW-16:3.50"" WT",BW,16,"3.50"" WT",EA,82.8
"BW-16:3.75"" WT",BW,16,"3.75"" WT",EA,94.4
"BW-16:4.00"" WT",BW,16,"4.00"" WT",EA,107.6
BW-16:S10,BW,16,S10,EA,5.6
BW-16:S100,BW,16,S100,EA,19.5
BW-16:S120,BW,16,S120,EA,20.7
BW-16:S140,BW,16,S140,EA,25
BW-16:S160,BW,16,S160,EA,27.7
BW-16:S20,BW,16,S20,EA,5
BW-16:S30,BW,16,S30,EA,5
BW-16:S40,BW,16,S40,EA,6.6
BW-16:S5,BW,16,S5,EA,5.5
BW-16:S60,BW,16,S60,EA,8.4
BW-16:S80,BW,16,S80,EA,12.4
BW-16:STD,BW,16,STD,EA,5
BW-16:XS,BW,16,XS,EA,6.6
BW-16:XXS,BW,16,XXS,EA,41.9
"BW-18:1.75"" WT",BW,18,"1.75"" WT",EA,35
"BW-18:2"" WT",BW,18,"2"" WT",EA,39.8
"BW-18:2.25"" WT",BW,18,"2.25"" WT",EA,46.4
"BW-18:2.50"" WT",BW,18,"2.50"" WT",EA,54.8
"BW-18:2.75"" WT",BW,18,"2.75"" WT",EA,62.9
"BW-18:3.00"" WT",BW,18,"3.00"" WT",EA,72.9
"BW-18:3.25"" WT",BW,18,"3.25"" WT",EA,82.8
"BW-18:3.50"" WT",BW,18,"3.50"" WT",EA,95
"BW-18:3.75"" WT",BW,18,"3.75"" WT",EA,108.4
"BW-18:4.00"" WT",BW,18,"4.00"" WT",EA,124.1
BW-18:S10,BW,18,S10,EA,6.2
BW-18:S100,BW,18,S100,EA,21.8
BW-18:S120,BW,18,S120,EA,25.6
BW-18:S140,BW,18,S140,EA,29.9
BW-18:S160,BW,18,S160,EA,33.7
BW-18:S20,BW,18,S20,EA,5.9
BW-18:S30,BW,18,S30,EA,6.8
BW-18:S40,BW,18,S40,EA,8.6
BW-18:S60,BW,18,S60,EA,11.2
BW-18:S80,BW,18,S80,EA,16.4
BW-18:STD,BW,18,STD,EA,5.9
BW-18:XS,BW,18,XS,EA,7.7
BW-18:XXS,BW,18,XXS,EA,51.3
BW-2.5:S10,BW,2.5,S10,EA,1.4
BW-2.5:S100,BW,2.5,S100,EA,1.8
BW-2.5:S120,BW,2.5,S120,EA,1.9
BW-2.5:S140,BW,2.5,S140,EA,2
BW-2.5:S160,BW,2.5,S160,EA,1.8
BW-2.5:S20,BW,2.5,S20,EA,1.43
BW-2.5:S30,BW,2.5,S30,EA,1.46
BW-2.5:S40,BW,2.5,S40,EA,1.2
BW-2.5:S5,BW,2.5,S5,EA,1.4
BW-2.5:S60,BW,2.5,S60,EA,1.6
BW-2.5:S80,BW,2.5,S80,EA,1.3
BW-2.5:STD,BW,2.5,STD,EA,1.2
BW-2.5:XS,BW,2.5,XS,EA,1.3
BW-2.5:XXS,BW,2.5,XXS,EA,2.7
BW-2:S10,BW,2,S10,EA,1.325
BW-2:S100,BW,2,S100,EA,1.825
BW-2:S120,BW,2,S120,EA,1.85
BW-2:S140,BW,2,S140,EA,1.875
BW-2:S160,BW,2,S160,EA,1.6
BW-2:S20,BW,2,S20,EA,1.35
BW-2:S30,BW,2,S30,EA,1.75
BW-2:S40,BW,2,S40,EA,1
BW-2:S5,BW,2,S5,EA,1.3
BW-2:S60,BW,2,S60,EA,1.45
BW-2:S80,BW,2,S80,EA,1
BW-2:STD,BW,2,STD,EA,1
BW-2:XS,BW,2,XS,EA,1
BW-2:XXS,BW,2,XXS,EA,2.2
"BW-20:.875"" WT",BW,20,".875"" WT",EA,23.7
"BW-20:2"" WT",BW,20,"2"" WT",EA,46.4
"BW-20:2.25"" WT",BW,20,"2.25"" WT",EA,54.8
"BW-20:2.50"" WT",BW,20,"2.50"" WT",EA,66.2
"BW-20:2.75"" WT",BW,20,"2.75"" WT",EA,75.4
"BW-20:3.00"" WT",BW,20,"3.00"" WT",EA,84.5
"BW-20:3.25"" WT",BW,20,"3.25"" WT",EA,96.9
"BW-20:3.50"" WT",BW,20,"3.50"" WT",EA,109.3
"BW-20:3.75"" WT",BW,20,"3.75"" WT",EA,124.1
"BW-20:4.00"" WT",BW,20,"4.00"" WT",EA,140.8
"BW-20:4.25"" WT",BW,20,"4.25"" WT",EA,159.7
"BW-20:4.50"" WT",BW,20,"4.50"" WT",EA,173.1
"BW-20:4.75"" WT",BW,20,"4.75"" WT",EA,189.7
"BW-20:5.00"" WT",BW,20,"5.00"" WT",EA,203.3
"BW-20:5.25"" WT",BW,20,"5.25"" WT",EA,216.9
"BW-20:5.50"" WT",BW,20,"5.50"" WT",EA,225.9
"BW-20:5.75"" WT",BW,20,"5.75"" WT",EA,251.5
"BW-20:6.00"" WT",BW,20,"6.00"" WT",EA,268.1
BW-20:S10,BW,20,S10,EA,7.4
BW-20:S100,BW,20,S100,EA,26
BW-20:S120,BW,20,S120,EA,31.9
BW-20:S140,BW,20,S140,EA,37
BW-20:S160,BW,20,S160,EA,40.8
BW-20:S20,BW,20,S20,EA,6.3
BW-20:S30,BW,20,S30,EA,8.4
BW-20:S40,BW,20,S40,EA,9.4
BW-20:S5,BW,20,S5,EA,7.2
BW-20:S60,BW,20,S60,EA,13.8
BW-20:S80,BW,20,S80,EA,19.5
BW-20:STD,BW,20,STD,EA,6.3
BW-20:XS,BW,20,XS,EA,8.4
BW-20:XXS,BW,20,XXS,EA,67.2
"BW-22:2.5"" WT",BW,22,"2.5"" WT",EA,72.3
"BW-22:2.75"" WT",BW,22,"2.75"" WT",EA,82.4
"BW-22:3.00"" WT",BW,22,"3.00"" WT",EA,92.7
"BW-22:3.25"" WT",BW,22,"3.25"" WT",EA,105.5
"BW-22:3.50"" WT",BW,22,"3.50"" WT",EA,119.3
"BW-22:3.75"" WT",BW,22,"3.75"" WT",EA,135.6
"BW-22:4.00"" WT",BW,22,"4.00"" WT",EA,154.1
"BW-22:4.25"" WT",BW,22,"4.25"" WT",EA,174.8
"BW-22:4.50"" WT",BW,22,"4.50"" WT",EA,193.4
"BW-22:4.75"" WT",BW,22,"4.75"" WT",EA,204.8
"BW-22:5.00"" WT",BW,22,"5.00"" WT",EA,219.8
"BW-22:5.25"" WT",BW,22,"5.25"" WT",EA,240.6
"BW-22:5.50"" WT",BW,22,"5.50"" WT",EA,252.6
"BW-22:5.75"" WT",BW,22,"5.75"" WT",EA,276.8
"BW-22:6.00"" WT",BW,22,"6.00"" WT",EA,295.1
BW-22:S10,BW,22,S10,EA,9.25
BW-22:S120,BW,22,S120,EA,43.95
BW-22:S40,BW,22,S40,EA,17.05
BW-22:S60,BW,22,S60,EA,21.68
BW-22:S80,BW,22,S80,EA,33.3
BW-22:STD,BW,22,STD,EA,9.25
BW-22:XS,BW,22,XS,EA,12.55
"BW-24:1.375"" WT",BW,24,"1.375"" WT",EA,38.77
"BW-24:2.5"" WT",BW,24,"2.5"" WT",EA,78.7
"BW-24:2.75"" WT",BW,24,"2.75"" WT",EA,89.4
"BW-24:3.00"" WT",BW,24,"3.00"" WT",EA,99
"BW-24:3.25"" WT",BW,24,"3.25"" WT",EA,114.3
"BW-24:3.50"" WT",BW,24,"3.50"" WT",EA,129.2
"BW-24:3.75"" WT",BW,24,"3.75"" WT",EA,147.4
"BW-24:4.00"" WT",BW,24,"4.00"" WT",EA,167.4
"BW-24:4.25"" WT",BW,24,"4.25"" WT",EA,189.7
"BW-24:4.50"" WT",BW,24,"4.50"" WT",EA,209.3
"BW-24:4.75"" WT",BW,24,"4.75"" WT",EA,223.5
"BW-24:5.00"" WT",BW,24,"5.00"" WT",EA,240.6
"BW-24:5.25"" WT",BW,24,"5.25"" WT",EA,262.9
"BW-24:5.50"" WT",BW,24,"5.50"" WT",EA,275.5
"BW-24:5.75"" WT",BW,24,"5.75"" WT",EA,298.2
"BW-24:6.00"" WT",BW,24,"6.00"" WT",EA,319
BW-24:S10,BW,24,S10,EA,8.5
BW-24:S100,BW,24,S100,EA,35.8
BW-24:S120,BW,24,S120,EA,43.5
BW-24:S140,BW,24,S140,EA,49.3
BW-24:S160,BW,24,S160,EA,59.3
BW-24:S20,BW,24,S20,EA,6.9
BW-24:S40,BW,24,S40,EA,13.3
BW-24:S5,BW,24,S5,EA,8.1
BW-24:S60,BW,24,S60,EA,20.1
BW-24:S80,BW,24,S80,EA,25.2
BW-24:STD,BW,24,STD,EA,6.9
BW-24:XS,BW,24,XS,EA,10.1
BW-24:XXS,BW,24,XXS,EA,109.1
"BW-26:.375"" WT",BW,26,".375"" WT",EA,8.4
"BW-26:.500"" WT",BW,26,".500"" WT",EA,11.4
"BW-26:.625"" WT",BW,26,".625"" WT",EA,13.3
"BW-26:.750"" WT",BW,26,".750"" WT",EA,15.1
"BW-26:.875"" WT",BW,26,".875"" WT",EA,16.2
"BW-26:1.00"" WT",BW,26,"1.00"" WT",EA,20.2
"BW-26:1.25"" WT",BW,26,"1.25"" WT",EA,26.7
"BW-26:1.5"" WT",BW,26,"1.5"" WT",EA,34.5
"BW-26:1.75"" WT",BW,26,"1.75"" WT",EA,43.4
"BW-26:2.00"" WT",BW,26,"2.00"" WT",EA,52.5
"BW-26:2.25"" WT",BW,26,"2.25"" WT",EA,61.7
"BW-26:2.50"" WT",BW,26,"2.50"" WT",EA,85
"BW-26:2.75"" WT",BW,26,"2.75"" WT",EA,96.3
"BW-26:3.00"" WT",BW,26,"3.00"" WT",EA,110
"BW-26:3.25"" WT",BW,26,"3.25"" WT",EA,123.5
"BW-26:3.50"" WT",BW,26,"3.50"" WT",EA,138.5
"BW-26:3.75"" WT",BW,26,"3.75"" WT",EA,159.7
"BW-26:4.00"" WT",BW,26,"4.00"" WT",EA,180.4
"BW-26:4.25"" WT",BW,26,"4.25"" WT",EA,203.3
"BW-26:4.50"" WT",BW,26,"4.50"" WT",EA,225.9
"BW-26:4.75"" WT",BW,26,"4.75"" WT",EA,243.9
"BW-26:5.00"" WT",BW,26,"5.00"" WT",EA,261.7
"BW-26:5.25"" WT",BW,26,"5.25"" WT",EA,276.8
"BW-26:5.50"" WT",BW,26,"5.50"" WT",EA,298.2
"BW-26:5.75"" WT",BW,26,"5.75"" WT",EA,323.7
"BW-26:6.00"" WT",BW,26,"6.00"" WT",EA,345.7
BW-26:S60,BW,26,S60,EA,20.2
BW-26:STD,BW,26,STD,EA,8.4
"BW-28:.375"" WT",BW,28,".375"" WT",EA,10
"BW-28:.500"" WT",BW,28,".500"" WT",EA,13.1
"BW-28:.625"" WT",BW,28,".625"" WT",EA,14.8
"BW-28:.750"" WT",BW,28,".750"" WT",EA,16.4
"BW-28:.840"" WT",BW,28,".840"" WT",EA,22.2
"BW-28:1.00"" WT",BW,28,"1.00"" WT",EA,22.2
"BW-28:1.25"" WT",BW,28,"1.25"" WT",EA,29.3
"BW-28:1.5"" WT",BW,28,"1.5"" WT",EA,37.3
"BW-28:1.75"" WT",BW,28,"1.75"" WT",EA,46.4
"BW-28:2.00"" WT",BW,28,"2.00"" WT",EA,55.7
"BW-28:2.25"" WT",BW,28,"2.25"" WT",EA,6
"BW-28:2.50"" WT",BW,28,"2.50"" WT",EA,91
"BW-28:2.75"" WT",BW,28,"2.75"" WT",EA,104.4
"BW-28:3.00"" WT",BW,28,"3.00"" WT",EA,117.5
"BW-28:3.25"" WT",BW,28,"3.25"" WT",EA,138.2
"BW-28:3.50"" WT",BW,28,"3.50"" WT",EA,150.3
"BW-28:3.75"" WT",BW,28,"3.75"" WT",EA,174.8
"BW-28:4.00"" WT",BW,28,"4.00"" WT",EA,195.2
"BW-28:4.25"" WT",BW,28,"4.25"" WT",EA,219.8
"BW-28:4.50"" WT",BW,28,"4.50"" WT",EA,244.9
"BW-28:4.75"" WT",BW,28,"4.75"" WT",EA,261.4
"BW-28:5.00"" WT",BW,28,"5.00"" WT",EA,280.1
"BW-28:5.25"" WT",BW,28,"5.25"" WT",EA,299.6
"BW-28:5.50"" WT",BW,28,"5.50"" WT",EA,322
"BW-28:5.75"" WT",BW,28,"5.75"" WT",EA,345.5
"BW-28:6.00"" WT",BW,28,"6.00"" WT",EA,367.5
BW-28:S40,BW,28,S40,EA,16.4
BW-28:STD,BW,28,STD,EA,11.6
BW-28:XS,BW,28,XS,EA,16.5
"BW-3:.250"" WT",BW,3,".250"" WT",EA,1.75
"BW-3:.750"" WT",BW,3,".750"" WT",EA,2.7
"BW-3:1.00"" WT",BW,3,"1.00"" WT",EA,3.7
BW-3:S10,BW,3,S10,EA,1.5
BW-3:S100,BW,3,S100,EA,2.1
BW-3:S120,BW,3,S120,EA,2.3
BW-3:S140,BW,3,S140,EA,2.5
BW-3:S160,BW,3,S160,EA,2.1
BW-3:S20,BW,3,S20,EA,1.53
BW-3:S30,BW,3,S30,EA,1.56
BW-3:S40,BW,3,S40,EA,1.3
BW-3:S5,BW,3,S5,EA,1.45
BW-3:S60,BW,3,S60,EA,1.75
BW-3:S80,BW,3,S80,EA,1.4
BW-3:STD,BW,3,STD,EA,1.3
BW-3:XS,BW,3,XS,EA,1.4
BW-3:XXS,BW,3,XXS,EA,3.4
"BW-30:.375"" WT",BW,30,".375"" WT",EA,12.4
