Piece Mark,Pipe Length (Quantity),WLD % All (scaled),% Entry (computed),Shipped
LP1Y-N2-101511-01-2,4.39,0.0,0.0,N
LP1Y-N2-101613-01-1,0,0.0,0.0,N
LP1Y-N2-101613-01-2,3.54,0.0,0.0,N
LP1Y-N2-101713-01-1,0,0.0,0.0,N
LP1Y-N2-101713-01-2,3.59,0.0,0.0,N
LP1Y-N2-102112-01-1,0,0.0,0.0,N
LP1Y-N2-102112-01-1-L1,0,100.0,100.0,Y
LP1Y-N2-102112-01-1-L2,0,0.0,0.0,N
LP1Y-N2-102212-01-1,0,0.0,0.0,N
LP1Y-N2-102212-01-1-L1,0,100.0,100.0,Y
LP1Y-N2-111213-01-1,0,0.0,0.0,N
LP1Y-N2-111213-01-2,3.52,0.0,0.0,N
LP1Y-N2-111213-01-3,3.52,0.0,0.0,N
LP1Y-N2-176304-01-1,0,0.0,0.0,N
LP1Y-N2-176311-01-1,4.26,0.0,0.0,N
LP1Y-N2-176311-01-2,1.13,0.0,0.0,N
LP1Y-N2-176311-01-3,1.46,0.0,0.0,N
LP1Y-N2-176311-01-4,1.54,0.0,0.0,N
LP1Y-N2-180029-01-1,7.01,0.0,0.0,N
LP1Y-N2-180029-01-2,16.41,0.0,0.0,N
LP1Y-N2-180029-02-1,10.52,100.0,80.0,N
LP1Y-N2-180029-02-1X,8.18,0.0,0.0,N
LP1Y-N2-180029-02-2,0.58,0.0,0.0,N
LP1Y-N2-180029-02-3,3.16,0.0,0.0,N
LP1Y-N2-180070-01-1,1.72,100.0,100.0,Y
LP1Y-N2-180070-01-2,1.11,100.0,100.0,Y
LP1Y-N2-180070-01-3,0.5,100.0,100.0,Y
LP1Y-N2-180072-01-1,0,0.0,0.0,N
LP1Y-N2-180072-01-2,1.11,100.0,100.0,Y
LP1Y-N2-180072-01-3,0.5,80.0,64.0,N
LP1Y-N2-180073-01-1,0,0.0,0.0,N
LP1Y-N2-180073-01-2,1.11,0.0,0.0,N
LP1Y-N2-180073-01-3,0.5,100.0,100.0,Y
LP1Y-N2-180074-01-1,0,0.0,0.0,N
LP1Y-N2-180074-01-2,1.39,0.0,0.0,N
LP1Y-N2-180074-01-3,2.21,100.0,80.0,N
LP1Y-N2-180075-01-1,0,0.0,0.0,N
LP1Y-N2-180075-01-2,1.11,100.0,100.0,Y
LP1Y-N2-180075-01-3,0.5,100.0,100.0,Y
LP1Y-N2-180076-01-1,0,0.0,0.0,N
LP1Y-N2-180076-01-2,1.11,0.0,0.0,N
LP1Y-N2-180076-01-3,0.5,0.0,0.0,N
LP1Y-N2-180078-01-1,1.72,0.0,0.0,N
LP1Y-N2-180078-01-2,1.16,100.0,80.0,N
LP1Y-N2-180078-01-3,0.51,0.0,0.0,N
LP1Y-N2-180094-01-1,9.26,0.0,0.0,N
LP1Y-N2-180094-02-1,10.46,0.0,0.0,N
LP1Y-N2-180094-02-2,14.31,100.0,80.0,N
LP1Y-N2-180094-02-3,5.0,100.0,80.0,N
LP1Y-N2-180094-02-4,18.31,100.0,80.0,N
LP1Y-N2-180094-02-5,22.72,100.0,80.0,N
LP1Y-N2-180094-02-6,0,0.0,0.0,N
LP1Y-N2-180095-01-1,12.48,100.0,80.0,N
LP1Y-N2-180095-01-2,4.56,0.0,0.0,N
LP1Y-N2-180095-01-3,0.79,0.0,0.0,N
LP1Y-N2-180095-01-4,3.24,0.0,0.0,N
LP1Y-N2-180099-01-1,1.72,100.0,80.0,N
LP1Y-N2-180099-01-2,1.11,100.0,100.0,Y
LP1Y-N2-180099-01-3,0.5,100.0,80.0,N
LP1Y-N2-181032-01-1,7.49,0.0,0.0,N
LP1Y-N2-181032-01-2,18.63,0.0,0.0,N
LP1Y-N2-181032-01-3,0.79,0.0,0.0,N
LP1Y-N2-181032-01-4,3.12,0.0,0.0,N
LP1Y-N2-181032-02-1,5.18,0.0,0.0,N
LP1Y-N2-181032-02-2,9.49,0.0,0.0,N
LP1Y-N2-181033-01-1,12.36,0.0,0.0,N
LP1Y-N2-181033-01-2,17.77,0.0,0.0,N
LP1Y-N2-181033-01-3,13.42,0.0,0.0,N
LP1Y-N2-181036-01-1,18.3,0.0,0.0,N
LP1Y-N2-181036-01-2,5.49,0.0,0.0,N
LP1Y-N2-181036-01-3,0.79,0.0,0.0,N
LP1Y-N2-181036-01-4,3.41,0.0,0.0,N
LP1Y-N2-181036-02-1,4.92,0.0,0.0,N
LP1Y-N2-181036-02-2,7.4,0.0,0.0,N
LP1Y-N2-181066-01-1,1.72,0.0,0.0,N
LP1Y-N2-181066-01-2,1.11,0.0,0.0,N
LP1Y-N2-181066-01-3,0.5,0.0,0.0,N
LP1Y-N2-181083-01-1,1.72,0.0,0.0,N
LP1Y-N2-181083-01-2,1.11,0.0,0.0,N
LP1Y-N2-181083-01-3,0.5,0.0,0.0,N
LP1Y-N2-181084-01-1,1.72,0.0,0.0,N
LP1Y-N2-181084-01-2,1.11,0.0,0.0,N
LP1Y-N2-181084-01-3,0.5,100.0,80.0,N
LP1Y-N2-181087-01-1,1.72,0.0,0.0,N
LP1Y-N2-181087-01-2,1.11,0.0,0.0,N
LP1Y-N2-181087-01-3,0.51,0.0,0.0,N
LP1Y-N2-181088-01-1,1.72,0.0,0.0,N
LP1Y-N2-181088-01-2,1.11,0.0,0.0,N
LP1Y-N2-181088-01-3,0.51,0.0,0.0,N
LP1Y-N2-181089-01-1,1.72,0.0,0.0,N
LP1Y-N2-181089-01-2,1.11,0.0,0.0,N
LP1Y-N2-181089-01-3,0.51,0.0,0.0,N
LP1Y-N2-181111-01-1,2.37,0.0,0.0,N
LP1Y-N2-181111-01-2,8.28,0.0,0.0,N
LP1Y-N2-181111-01-3,18.81,0.0,0.0,N
LP1Y-N2-181111-01-4,0,0.0,0.0,N
LP1Y-N2-181111-01-5,9.52,0.0,0.0,N
LP1Y-N2-181111-02-1,13.29,0.0,0.0,N
LP1Y-N2-181112-01-1,10.22,0.0,0.0,N
LP1Y-N2-181112-02-1,8.23,0.0,0.0,N
LP1Y-N2-181112-02-2,8.7,0.0,0.0,N
LP1Y-N2-181112-02-3,5.21,0.0,0.0,N
LP1Y-N2-181112-04-1,0,0.0,0.0,N
LP1Y-N2-181112-04-2,9.96,0.0,0.0,N
LP1Y-N2-181112-04-3,15.52,0.0,0.0,N
LP1Y-N2-181117-01-1,1.72,0.0,0.0,N
LP1Y-N2-181117-01-2,1.11,100.0,80.0,N
LP1Y-N2-181117-01-3,0.51,100.0,80.0,N
LP1Y-N2-181118-01-1,1.72,0.0,0.0,N
LP1Y-N2-181118-01-2,1.11,0.0,0.0,N
LP1Y-N2-181118-01-3,0.51,0.0,0.0,N
LP1Y-N2-181128-01-1,1.72,0.0,0.0,N
LP1Y-N2-181128-01-2,0.33,0.0,0.0,N
LP1Y-N2-181128-01-3,1.28,0.0,0.0,N
LP1Y-N2-350013-01-1,0,0.0,0.0,N
LP1Y-N2-350013-01-2,0,0.0,0.0,N
LP1Y-N2-350013-01-3,0,0.0,0.0,N
LP1Y-N2-350015-01-1,0,0.0,0.0,N
LP1Y-N2-350015-02-1,0,0.0,0.0,N
LP1Y-N2-350015-02-2,0,0.0,0.0,N
LP1Y-N2-350015-02-3,0,0.0,0.0,N
LP1Y-N2-350015-02-4,0,0.0,0.0,N
LP1Y-N2-350015-02-5,0,0.0,0.0,N
LP1Y-N2-350015-03-1,0,0.0,0.0,N
LP1Y-N2-350015-03-2,0,0.0,0.0,N
LP1Y-N2-350015-03-3,0,0.0,0.0,N
LP1Y-N2-350015-03-4,0,0.0,0.0,N
LP1Y-N2-350017-01-1,0,0.0,0.0,N
LP1Y-N2-350017-01-2,0,0.0,0.0,N
LP1Y-N2-350017-01-3,0,0.0,0.0,N
LP1Y-N2-350019-01-1,0,0.0,0.0,N
LP1Y-N2-350019-01-2,0,0.0,0.0,N
LP1Y-N2-350019-01-3,0,0.0,0.0,N
LP1Y-N2-350046-01-1,0,0.0,0.0,N
LP1Y-N2-350046-03-1,0,0.0,0.0,N
LP1Y-N2-350046-03-2,0,0.0,0.0,N
LP1Y-N2-350046-03-3,0,0.0,0.0,N
LP1Y-N2-350046-03-4,0,0.0,0.0,N
LP1Y-N2-350046-03-5,0,0.0,0.0,N
LP1Y-NAOH50-013012-17-1,12.76,100.0,80.0,N
LP1Y-NAOH50-016002-01-1,1.25,100.0,100.0,Y
LP1Y-NAOH50-016002-01-2,4.63,0.0,0.0,N
LP1Y-NAOH50-016002-01-3,5.48,100.0,100.0,Y
LP1Y-NAOH50-016002-01-4,15.43,100.0,80.0,N
LP1Y-NAOH50-016002-01-5,0,0.0,0.0,N
LP1Y-NAOH50-016004-03-1,13.56,100.0,100.0,Y
LP1Y-NAOH50-016004-03-2,9.63,67.0,53.6,N
LP1Y-NAOH50-016004-03-3,4.13,0.0,0.0,N
LP1Y-NAOH50-016009-01-1,11.42,0.0,0.0,N
LP1Y-NAOH50-016009-01-2,0.99,0.0,0.0,N
LP1Y-NAOH50-016009-01-3,10.69,0.0,0.0,N
LP1Y-NAOH50-016009-01-4,16.96,50.0,40.0,N
LP1Y-NAOH50-016020-05-1,0,0.0,0.0,N
LP1Y-NAOH50-016020-05-2,0,0.0,0.0,N
LP1Y-NAOH50-016020-05-3,0,0.0,0.0,N
LP1Y-NAOH50-016020-05-4,0,0.0,0.0,N
LP1Y-NAOH50-016020-05-5,0,0.0,0.0,N
LP1Y-NAOH50-016022-03-1,0,0.0,0.0,N
LP1Y-NAOH50-016022-03-2,2.04,0.0,0.0,N
LP1Y-NAOH50-016022-03-3,3.22,0.0,0.0,N
LP1Y-NAOH50-016022-03-4,8.2,0.0,0.0,N
LP1Y-NAOH50-016022-03-5,23.85,0.0,0.0,N
LP1Y-NAOH50-100203-01-1,10.81,100.0,100.0,Y
LP1Y-NAOH50-100203-01-1-L1,0,100.0,100.0,Y
LP1Y-NAOH50-100203-01-2,9.29,100.0,100.0,Y
LP1Y-NAOH50-100203-02-1,3.17,100.0,100.0,Y
LP1Y-NAOH50-100203-02-2,6.71,0.0,0.0,N
LP1Y-NAOH50-100203-02-3,0,100.0,100.0,Y
LP1Y-NAOH50-100204-01-1,1.29,100.0,100.0,Y
LP1Y-NAOH50-100204-01-1-L1,0,100.0,100.0,Y
LP1Y-NAOH50-100204-01-2,2.3,20.0,16.0,N
LP1Y-NAOH50-100204-01-3,2.21,100.0,100.0,Y
LP1Y-NAOH50-100204-01-4,1.2,0.0,0.0,N
LP1Y-NAOH50-100204-02-1,8.44,100.0,80.0,N
LP1Y-NAOH50-100204-05-1,2.56,0.0,0.0,N
LP1Y-NAOH50-100204-06-1,11.58,100.0,100.0,Y
LP1Y-NAOH50-100204-06-2,12.55,100.0,100.0,Y
LP1Y-NAOH50-100206-01-1,6.34,100.0,80.0,N
LP1Y-NAOH50-100206-01-2,11.4,100.0,100.0,Y
LP1Y-NAOH50-100206-01-3,9.95,100.0,100.0,Y
LP1Y-NAOH50-100206-02-1,6.6,100.0,80.0,N
LP1Y-NAOH50-100206-02-1-L1,0,100.0,100.0,Y
LP1Y-NAOH50-100207-01-1,7.14,100.0,100.0,Y
LP1Y-NAOH50-100207-01-2,5.86,100.0,100.0,Y
LP1Y-NAOH50-100207-01-3,25.0,100.0,100.0,Y
LP1Y-NAOH50-100207-02-1,18.61,100.0,100.0,Y
LP1Y-NAOH50-100211-01-1,22.69,100.0,100.0,Y
LP1Y-NAOH50-100211-01-2,37.43,100.0,100.0,Y
LP1Y-NAOH50-101012-02-1,10.37,100.0,100.0,Y
LP1Y-NAOH50-101012-02-2,10.5,33.0,26.4,N
LP1Y-NAOH50-101012-02-3,1.68,100.0,100.0,Y
LP1Y-NAOH50-101012-03-1,0.77,100.0,100.0,Y
LP1Y-NAOH50-101012-03-2,0,0.0,0.0,N
LP1Y-NAOH50-101012-03-3,3.54,100.0,100.0,Y
LP1Y-NAOH50-101304-03-1,1.35,0.0,0.0,N
LP1Y-NAOH50-101304-03-2,4.33,0.0,0.0,N
LP1Y-NAOH50-101304-03-3,5.19,80.0,64.0,N
LP1Y-NAOH50-101304-03-4,17.44,60.0,48.0,N
LP1Y-NAOH50-101304-03-5,0,100.0,100.0,Y
LP1Y-NAOH50-101515-01-1,0.78,0.0,0.0,N
LP1Y-NAOH50-101515-01-2,0.78,0.0,0.0,N
LP1Y-NAOH50-101515-01-3,0.71,0.0,0.0,N
LP1Y-NAOH50-101704-03-1,0.61,100.0,100.0,Y
LP1Y-NAOH50-101704-03-2,0,0.0,0.0,N
LP1Y-NAOH50-101704-03-3,4.36,0.0,0.0,N
LP1Y-NAOH50-101704-03-4,8.14,100.0,100.0,Y
LP1Y-NAOH50-101704-03-5,15.68,100.0,100.0,Y
LP1Y-NAOH50-108121-01-1,1.84,0.0,0.0,N
LP1Y-NAOH50-108121-01-2,3.64,0.0,0.0,N
LP1Y-NAOH50-108121-01-3,18.38,100.0,80.0,N
LP1Y-NAOH50-108121-01-4,0,0.0,0.0,N
LP1Y-NAOH50-108122-01-1,1.89,0.0,0.0,N
LP1Y-NAOH50-108122-01-2,21.47,0.0,0.0,N
LP1Y-NAOH50-108122-01-3,0,0.0,0.0,N
LP1Y-NAOH50-178201-01-1,2.17,100.0,80.0,N
LP1Y-NAOH50-178201-01-1-L1,0,100.0,80.0,N
LP1Y-NAOH50-178201-01-2,6.96,0.0,0.0,N
LP1Y-NAOH50-178201-01-3,25.9,100.0,80.0,N
LP1Y-NAOH50-178201-01-4,1.27,100.0,80.0,N
LP1Y-NAOH50-178201-02-1,22.3,100.0,80.0,N
LP1Y-NAOH50-178201-02-2,5.05,0.0,0.0,N
LP1Y-NAOH50-178201-03-1,1.55,0.0,0.0,N
LP1Y-NAOH50-178202-01-1,1.86,100.0,100.0,Y
LP1Y-NAOH50-178202-01-1-L1,0,100.0,100.0,Y
LP1Y-NAOH50-178202-01-2,5.18,0.0,0.0,N
LP1Y-NAOH50-178202-02-1,6.3,100.0,100.0,Y
LP1Y-NAOH50-178202-02-2,3.8,100.0,100.0,Y
LP1Y-NAOH50-178202-02-3,3.35,0.0,0.0,N
LP1Y-NAOH50-178202-03-1,19.08,100.0,100.0,Y
LP1Y-NAOH50-178202-04-1,0.94,100.0,80.0,N
LP1Y-NAOH50-178202-04-2,2.1,0.0,0.0,N
LP1Y-NAOH50-178202-04-3,0.83,0.0,0.0,N
LP1Y-NAOH50-178202-04-4,2.29,0.0,0.0,N
LP1Y-NAOH50-178202-04-5,1.83,0.0,0.0,N
LP1Y-NAOH50-178202-04-6,0,100.0,80.0,N
LP1Y-NAOH50-178202-07-1,1.67,0.0,0.0,N
LP1Y-NAOH50-178202-07-2,2.65,50.0,40.0,N
LP1Y-NAOH50-178202-07-3,3.14,0.0,0.0,N
LP1Y-NAOH50-178202-07-4,1.33,0.0,0.0,N
LP1Y-NAOH50-178202-07-5,11.45,100.0,80.0,N
LP1Y-PSC-850002-02-1,0.92,0.0,0.0,N
LP1Y-PSC-850002-02-2,0.86,0.0,0.0,N
LP1Y-PSC-850002-02-3,6.67,0.0,0.0,N
LP1Y-PSC-850002-02-4,0,0.0,0.0,N
LP1Y-PV-100210-01-1,0.42,100.0,100.0,Y
LP1Y-PV-100210-01-1-L1,0,100.0,100.0,Y
LP1Y-PV-100210-01-2,0.42,100.0,100.0,Y
LP1Y-PV-100210-01-3,5.45,100.0,100.0,Y
LP1Y-PV-100210-01-4,3.27,100.0,80.0,N
LP1Y-PV-100306-01-1,0.94,100.0,100.0,Y
LP1Y-PV-100306-01-1-L1,0,100.0,100.0,Y
LP1Y-PV-100307-01-1,2.73,100.0,80.0,N
LP1Y-PV-100307-01-2,7.11,0.0,0.0,N
LP1Y-PV-101062-01-1,0,0.0,0.0,N
LP1Y-PV-101062-01-2,1.31,100.0,80.0,N
LP1Y-PV-101063-01-1,0,0.0,0.0,N
LP1Y-PV-101063-01-2,1.31,100.0,80.0,N
LP1Y-PV-101063-03-1,8.5,100.0,100.0,Y
LP1Y-PV-101063-03-2,11.6,100.0,100.0,Y
LP1Y-PV-101063-03-3,0,0.0,0.0,N
LP1Y-PV-101065-01-1,0,0.0,0.0,N
LP1Y-PV-101065-01-2,1.31,0.0,0.0,N
LP1Y-PV-101510-01-1,20.11,0.0,0.0,N
LP1Y-PV-101510-01-1-L1,0,0.0,0.0,N
LP1Y-PV-101510-01-2,8.52,0.0,0.0,N
LP1Y-PV-101510-02-1,0.65,0.0,0.0,N
LP1Y-PV-101510-02-2,2.56,0.0,0.0,N
LP1Y-PV-101518-01-1,22.19,0.0,0.0,N
LP1Y-PV-101518-01-1A,2.33,100.0,100.0,Y
LP1Y-PV-101518-01-2,15.44,0.0,0.0,N
LP1Y-PV-101612-01-1,19.43,100.0,100.0,Y
LP1Y-PV-101612-01-2,11.18,100.0,100.0,Y
LP1Y-PV-101612-01-2X,7.63,100.0,100.0,Y
LP1Y-PV-101612-01-3,3.03,100.0,100.0,Y
LP1Y-PV-101612-01-4,0,100.0,100.0,Y
LP1Y-PV-101612-02-1,2.35,0.0,0.0,N
LP1Y-PV-101612-02-2,2.2,0.0,0.0,N
LP1Y-PV-101617-01-1,18.16,0.0,0.0,N
LP1Y-PV-101617-01-2,19.14,0.0,0.0,N
LP1Y-PV-101617-01-3,0.83,100.0,100.0,Y
LP1Y-PV-101712-01-1,0,100.0,100.0,Y
LP1Y-PV-101712-01-2,22.22,100.0,80.0,N
LP1Y-PV-101712-01-3,40.0,0.0,0.0,N
LP1Y-PV-101712-01-4,29.89,0.0,0.0,N
LP1Y-PV-101712-01-5,3.05,100.0,100.0,Y
LP1Y-PV-101712-02-1,0,0.0,0.0,N
LP1Y-PV-101712-02-2,0,0.0,0.0,N
LP1Y-PV-101717-01-1,5.54,100.0,100.0,Y
LP1Y-PV-101717-01-2,18.12,0.0,0.0,N
LP1Y-PV-101717-01-3,0.54,0.0,0.0,N
LP1Y-PV-102061-01-1,12.67,0.0,0.0,N
LP1Y-PV-102061-01-2,20.71,100.0,100.0,Y
LP1Y-PV-102061-01-3,0,0.0,0.0,N
LP1Y-PV-102061-01-4,1.85,100.0,100.0,Y
LP1Y-PV-102062-01-1,0,0.0,0.0,N
LP1Y-PV-102062-01-2,1.78,100.0,100.0,Y
LP1Y-PV-102062-02-1,18.96,100.0,100.0,Y
LP1Y-PV-102062-02-2,16.94,88.0,70.4,N
LP1Y-PV-107061-01-1,34.33,0.0,0.0,N
LP1Y-PV-107061-01-2,2.84,0.0,0.0,N
LP1Y-PV-107062-01-1,2.6,0.0,0.0,N
LP1Y-PV-107062-01-2,22.96,0.0,0.0,N
LP1Y-PV-107063-01-1,34.33,0.0,0.0,N
LP1Y-PV-107063-01-2,2.84,0.0,0.0,N
LP1Y-PV-107064-01-1,3.31,0.0,0.0,N
LP1Y-PV-107064-01-2,9.68,0.0,0.0,N
LP1Y-PV-107064-01-3,11.65,0.0,0.0,N
LP1Y-PV-107064-01-4,0,0.0,0.0,N
LP1Y-PV-108061-01-1,11.73,0.0,0.0,N
LP1Y-PV-108061-01-2,14.1,50.0,40.0,N
LP1Y-PV-108061-02-1,5.54,100.0,80.0,N
LP1Y-PV-108061-04-1,2.12,0.0,0.0,N
LP1Y-PV-108061-04-2,5.57,0.0,0.0,N
LP1Y-PV-108062-01-1,1.87,20.0,16.0,N
LP1Y-PV-108062-01-2,5.9,0.0,0.0,N
LP1Y-PV-108062-02-1,14.03,0.0,0.0,N
LP1Y-PV-108062-02-2,16.54,67.0,53.6,N
LP1Y-PV-109061-02-1,32.22,0.0,0.0,N
LP1Y-PV-109061-02-2,3.98,0.0,0.0,N
LP1Y-PV-109061-02-3,9.7,0.0,0.0,N
LP1Y-PV-109061-02-4,6.71,100.0,80.0,N
LP1Y-PV-109061-02-5,2.36,0.0,0.0,N
LP1Y-PV-109061-03-1,4.79,0.0,0.0,N
LP1Y-PV-109061-03-2,3.79,0.0,0.0,N
LP1Y-PV-109062-01-1,7.92,0.0,0.0,N
LP1Y-PV-109062-02-1,8.39,0.0,0.0,N
LP1Y-PV-109062-02-2,10.19,0.0,0.0,N
LP1Y-PV-109062-02-2X,21.58,0.0,0.0,N
LP1Y-PV-109062-02-3,16.46,100.0,80.0,N
LP1Y-PV-109062-02-3X,19.89,0.0,0.0,N
LP1Y-PV-109062-02-4,9.65,0.0,0.0,N
LP1Y-PV-109112-01-1,0,0.0,0.0,N
LP1Y-PV-109112-01-2,4.08,0.0,0.0,N
LP1Y-PV-109112-01-3,2.39,0.0,0.0,N
LP1Y-PV-110061-01-1,14.23,0.0,0.0,N
LP1Y-PV-110061-02-1,11.66,0.0,0.0,N
LP1Y-PV-110061-02-2,7.51,0.0,0.0,N
LP1Y-PV-110066-01-1,14.23,0.0,0.0,N
LP1Y-PV-110066-02-1,11.95,0.0,0.0,N
LP1Y-PV-110066-02-2,7.04,0.0,0.0,N
LP1Y-PV-110067-02-1,36.12,0.0,0.0,N
LP1Y-PV-110067-02-2,31.95,0.0,0.0,N
LP1Y-PV-110067-03-1,32.1,0.0,0.0,N
LP1Y-PV-110067-03-2,16.63,0.0,0.0,N
LP1Y-PV-110067-04-1,7.89,0.0,0.0,N
LP1Y-PV-110067-04-2,7.89,0.0,0.0,N
LP1Y-PV-110067-05-1,9.71,0.0,0.0,N
LP1Y-PV-111061-01-1,1.31,0.0,0.0,N
LP1Y-PV-111061-01-2,6.01,0.0,0.0,N
LP1Y-PV-111061-02-1,17.09,0.0,0.0,N
LP1Y-PV-111061-02-2,15.2,0.0,0.0,N
LP1Y-PV-111063-01-1,1.84,0.0,0.0,N
LP1Y-PV-111063-01-2,5.19,0.0,0.0,N
LP1Y-PV-111063-02-1,8.93,0.0,0.0,N
LP1Y-PV-111063-02-2,4.23,0.0,0.0,N
LP1Y-PV-111066-01-1,5.77,0.0,0.0,N
LP1Y-PV-111066-01-2,2.51,0.0,0.0,N
LP1Y-PV-111066-02-1,15.09,0.0,0.0,N
LP1Y-PV-111066-02-2,5.72,0.0,0.0,N
LP1Y-PV-112061-02-1,12.14,0.0,0.0,N
LP1Y-PV-112061-02-2,9.88,0.0,0.0,N
LP1Y-PV-112061-02-3,1.83,0.0,0.0,N
LP1Y-PV-121006-01-1,8.87,0.0,0.0,N
LP1Y-PV-121006-02-1,40.54,0.0,0.0,N
LP1Y-PV-121008-02-1,0,0.0,0.0,N
LP1Y-PV-121008-03-1,32.01,0.0,0.0,N
LP1Y-PV-301061-01-1,0,0.0,0.0,N
LP1Y-PV-301061-01-2,0,0.0,0.0,N
LP1Y-PV-301061-02-1,0,0.0,0.0,N
LP1Y-PV-301062-01-1,0,0.0,0.0,N
LP1Y-PV-301062-01-2,0,0.0,0.0,N
LP1Y-PV-301062-01-3,0,0.0,0.0,N
LP1Y-PV-301063-01-1,0,0.0,0.0,N
LP1Y-PV-301063-01-2,0,0.0,0.0,N
LP1Y-PV-301063-02-1,0,0.0,0.0,N
LP1Y-PV-301063-02-2,0,0.0,0.0,N
LP1Y-PV-301064-01-1,0,0.0,0.0,N
LP1Y-PV-301064-01-2,0,0.0,0.0,N
LP1Y-PV-301064-01-3,0,0.0,0.0,N
LP1Y-PV-301064-02-1,0,0.0,0.0,N
LP1Y-PV-301064-02-2,0,0.0,0.0,N
LP1Y-PV-301064-02-3,0,0.0,0.0,N
LP1Y-PV-302061-01-1,0,0.0,0.0,N
LP1Y-PV-302061-01-2,0,0.0,0.0,N
LP1Y-PV-302061-02-1,0,0.0,0.0,N
LP1Y-PV-302061-02-2,0,0.0,0.0,N
LP1Y-PV-302112-01-1,0,0.0,0.0,N
LP1Y-PV-303061-01-1,0,0.0,0.0,N
LP1Y-PV-303061-01-2,0,0.0,0.0,N
LP1Y-PV-303061-02-1,0,0.0,0.0,N
LP1Y-PV-303061-02-2,0,0.0,0.0,N
LP1Y-PV-311001-01-1,0,0.0,0.0,N
LP1Y-PV-850003-02-1,0,100.0,100.0,Y
LP1Y-PV-850003-02-2,2.51,0.0,0.0,N
LP1Y-PV-850003-02-3,6.09,0.0,0.0,N
LP1Y-PVP-013022-01-1,6.95,0.0,0.0,N
LP1Y-PVP-102109-01-1,0,100.0,100.0,Y
LP1Y-PVP-102109-01-2,0,0.0,0.0,N
LP1Y-PVP-102109-01-3,8.82,50.0,40.0,N
LP1Y-PVP-102109-01-4,21.24,100.0,100.0,Y
LP1Y-PVP-102109-04-1,0,0.0,0.0,N
LP1Y-PVP-102109-04-2,5.32,0.0,0.0,N
LP1Y-PVP-102111-01-1,0,100.0,100.0,Y
LP1Y-PVP-102111-01-2,0,0.0,0.0,N
LP1Y-PVP-102202-01-1,0,100.0,100.0,Y
LP1Y-PVP-102202-01-2,0,0.0,0.0,N
LP1Y-PVP-102209-01-1,0,100.0,100.0,Y
LP1Y-PVP-102209-01-2,0,0.0,0.0,N
LP1Y-PVP-102209-01-3,8.82,0.0,0.0,N
LP1Y-PVP-102209-01-4,22.5,0.0,0.0,N
LP1Y-PVP-107112-01-1,3.2,0.0,0.0,N
LP1Y-PVP-107114-01-1,7.34,0.0,0.0,N
LP1Y-PVP-107115-01-1,7.34,0.0,0.0,N
LP1Y-PVP-107209-01-1,7.26,0.0,0.0,N
LP1Y-PVP-107212-01-1,3.2,0.0,0.0,N
LP1Y-PVP-107309-01-1,9.66,0.0,0.0,N
LP1Y-PVP-107309-02-1,9.27,0.0,0.0,N
LP1Y-PVP-107309-03-1,9.77,0.0,0.0,N
LP1Y-PVP-107309-04-1,17.68,0.0,0.0,N
LP1Y-PVP-107309-04-2,0,0.0,0.0,N
LP1Y-PVP-107312-01-1,3.2,0.0,0.0,N
LP1Y-PVP-107413-01-1,0,0.0,0.0,N
LP1Y-PVP-108129-01-1,0,100.0,80.0,N
LP1Y-PVP-108129-01-2,1.15,100.0,80.0,N
LP1Y-PVP-108129-01-3,2.83,0.0,0.0,N
LP1Y-PVP-108129-01-4,1.93,0.0,0.0,N
LP1Y-PVP-108231-01-1,0,100.0,80.0,N
LP1Y-PVP-108231-01-2,1.16,100.0,80.0,N
LP1Y-PVP-108231-01-3,2.71,0.0,0.0,N
LP1Y-PVP-108231-01-4,2.06,0.0,0.0,N
LP1Y-PVP-109213-01-1,0,0.0,0.0,N
LP1Y-PVP-109213-01-2,3.75,0.0,0.0,N
LP1Y-PVP-109213-01-3,0,0.0,0.0,N
LP1Y-PVP-110215-01-1,0,0.0,0.0,N
LP1Y-PVP-110215-01-2,1.31,0.0,0.0,N
LP1Y-PVP-110215-01-3,3.43,0.0,0.0,N
LP1Y-PVP-110218-03-1,0,0.0,0.0,N
LP1Y-PVP-110218-03-2,0,0.0,0.0,N
LP1Y-PVP-110218-03-3,0,0.0,0.0,N
LP1Y-PVP-110218-05-1,7.09,0.0,0.0,N
LP1Y-PVP-110218-06-1,22.45,0.0,0.0,N
LP1Y-PVP-110218-07-1,0,0.0,0.0,N
LP1Y-PVP-110218-07-2,5.32,0.0,0.0,N
LP1Y-PVP-110218-07-3,4.06,0.0,0.0,N
LP1Y-PVP-110218-07-4,14.19,0.0,0.0,N
LP1Y-PVP-110606-01-1,0,0.0,0.0,N
LP1Y-PVP-110606-01-2,1.8,0.0,0.0,N
LP1Y-PVP-110606-01-3,3.45,0.0,0.0,N
LP1Y-PVP-110806-01-1,0,0.0,0.0,N
LP1Y-PVP-110806-01-2,1.72,0.0,0.0,N
LP1Y-PVP-110806-01-3,3.35,0.0,0.0,N
LP1Y-PVP-111209-05-1,0,0.0,0.0,N
LP1Y-PVP-111209-05-2,11.73,0.0,0.0,N
LP1Y-PVP-111209-05-3,9.74,0.0,0.0,N
LP1Y-PVP-111209-05-4,25.5,0.0,0.0,N
LP1Y-PVP-111209-05-5,6.48,0.0,0.0,N
LP1Y-PVP-111209-06-1,0,0.0,0.0,N
